Player,Pos,Ht,Wt,Forty,Vertical,BenchReps,BroadJump,Cone,Shuttle,Year,Team,Round,Pick,side,category,pos_abbr,school_abbr,overall,pos_rk,ovr_rk,grade
Willie Ford,-0.9801239838032758,-0.303522641512854,-1.0657409762397523,-0.6851888080084475,0.3198392536549426,-1.7232259627934823,0.3084574562232408,0.3842839406218497,0.02913255943161301,2002,,,,,,,,,,,
James Williams,-1.196775430716313,-1.067350654093126,-1.3981274172690588,-0.619865954981936,0.790429317860252,NaN,0.9502661593141587,0.3842839406218497,0.02913255943161301,2000,0,6,175,0,6,1,59,,27,286,41
Holton Hill,-0.9801239838032758,0.460305371067418,-0.95494549589665,-0.9464802201144994,-0.38604584265302144,-1.09526808176824,0.6293618077686998,-1.4262041238547467,0.02913255943161301,2018,,,,,,6,16,,8,74,76
Nicholas Williams,-0.11351819615112724,0.842219377357554,1.4603959755829774,0.5232839729820415,0.0845442215522879,1.1025845018201073,-0.3333512468676772,0.3842839406218497,0.02913255943161301,2013,6,7,223,1,1,4,135,223,13,137,62
Stevan Ridley,-0.7634725368902386,-1.067350654093126,-0.40096809418113916,-0.42389739590239567,0.790429317860252,-0.467310200742998,0.4154255734050604,-1.4262041238547467,0.02913255943161301,2011,19,3,73,0,5,1,1,73,16,154,59
Jeff Harris,-0.9801239838032758,-0.68543664780299,-1.1765364565828544,-0.8158345140614734,0.3198392536549426,NaN,-0.012446895322218222,-1.4262041238547467,0.02913255943161301,2000,,,,1,0,5,7,232,,,
David Bobo,0.31978469767494705,0.842219377357554,1.0393731502791892,1.6337724744327604,-0.38604584265302144,-0.3103207304866875,-0.8681918327767755,0.3842839406218497,0.02913255943161301,2001,,,,,,,,,,,
Sheldon Richardson,-0.11351819615112724,0.07839136477728198,1.128009534553671,0.7845753850880905,-0.1507508105503668,1.4165634423327282,0.2014893390414211,NaN,NaN,2013,25,1,13,1,1,4,50,13,3,14,93
Tyler Larsen,1.6196933791531698,0.842219377357554,1.5490323598574591,1.2744967827869385,-2.2684060994742588,2.3585002638705914,-1.296064301504054,2.194772005098446,0.02913255943161301,2014,,,,,,14,94,,9,303,32
Brad Lekkerkerker,-0.3301696430641644,1.987961396227962,1.6376687441319409,1.8950638865388123,-1.3272259710636403,0.31763715053855457,-1.296064301504054,0.3842839406218497,0.02913255943161301,2004,,,,,,,,,,,
Devon Still,-0.11351819615112724,1.22413338364769,1.3274413991712548,0.7519139585748348,-0.8566359068583308,0.7886055613074862,NaN,NaN,NaN,2012,12,2,53,1,1,4,15,53,5,33,89
Jamar Martin,2.0529962729792444,-1.067350654093126,0.04221382719126955,0.359976840415757,-0.1507508105503668,0.31763715053855457,-0.6542555984131362,0.3842839406218497,0.02913255943161301,2002,14,4,129,0,5,1,2,129,,,
T.J. Hollowell,0.1031332507619099,-0.68543664780299,-0.1793771334949348,-0.4565588224156543,0.0845442215522879,NaN,0.3084574562232408,0.3842839406218497,0.02913255943161301,2004,,,,,,,,,,,
Victor Bolden Jr.,-1.196775430716313,-2.213092672963534,-1.4424456094062996,-0.7831730875482177,-0.1507508105503668,-1.8802154330497927,0.3084574562232408,-1.4262041238547467,0.02913255943161301,2017,,,,,,,,,,,
Kevin Reddick,0.9697390384140585,-0.303522641512854,-0.00210436494597132,-0.19526741030960248,NaN,0.31763715053855457,-0.11941501250403788,NaN,NaN,2013,,,,,,13,28,,4,91,74
Keenan Clayton,0.1031332507619099,-0.303522641512854,-0.31233170990665743,-0.619865954981936,1.9669044783735252,0.9455950315637967,1.0572342764959783,NaN,NaN,2010,8,4,121,1,4,10,10,121,33,,30
Corey Webster,-0.9801239838032758,-0.68543664780299,-0.9771045919652704,-0.9138187936012436,NaN,-1.8802154330497927,NaN,NaN,NaN,2005,30,2,43,1,0,5,1,43,9,56,84
Jabari Issa,-0.11351819615112724,1.22413338364769,1.1723277266909118,0.8825596646278607,-0.38604584265302144,-0.3103207304866875,-0.9751599499585951,0.3842839406218497,0.02913255943161301,2000,11,6,176,1,1,4,35,176,,,
Vadal Alexander,-0.3301696430641644,1.22413338364769,1.8371006087495247,2.580953843317198,-2.033111067371604,0.6316160910511757,-2.0448411217767917,2.194772005098446,0.02913255943161301,2016,23,7,234,0,2,7,1,234,9,150,59
Blidi Wreh-Wilson,-0.9801239838032758,-0.303522641512854,-1.0657409762397523,-0.8158345140614734,0.790429317860252,-1.09526808176824,1.485106745223257,-1.4262041238547467,0.02913255943161301,2013,10,3,70,1,0,6,61,70,6,51,85
McKinley Boykin,-0.11351819615112724,-0.303522641512854,1.0172140542105688,0.7519139585748348,-0.6213408747556761,1.4165634423327282,-0.5472874812313165,NaN,0.02913255943161301,2006,,,,,,,,,,,
Duke Dawson,-0.9801239838032758,-1.449264660383262,-0.7776727273476866,-1.0444644996542696,NaN,-0.9382786115119296,NaN,NaN,NaN,2018,,,,1,0,6,4,56,7,70,77
Kenny McKinley,-1.196775430716313,-0.68543664780299,-1.1986955526514749,-1.3384173382735771,1.0257243499629065,NaN,-0.11941501250403788,-1.4262041238547467,0.02913255943161301,2009,13,5,141,0,3,0,24,141,22,173,54
Lonyae Miller,-0.7634725368902386,-1.067350654093126,-0.4896044784556209,-1.1424487791940396,0.790429317860252,0.7886055613074862,0.6293618077686998,0.3842839406218497,0.02913255943161301,2010,,,,,,,,,,,
Greg Isdaner,0.31978469767494705,0.460305371067418,1.8149415126809043,1.6337724744327604,-1.3272259710636403,0.4746266207948651,-2.3657454733222507,0.3842839406218497,3.8975833300142235,2009,,,,,,7,46,,8,169,54
Cameron Erving,1.6196933791531698,1.22413338364769,1.5490323598574591,1.209173929760427,-0.6213408747556761,1.4165634423327282,-0.22638312968585753,0.3842839406218497,0.02913255943161301,2015,2,1,19,0,2,18,5,19,1,16,90
Trevor Reilly,0.1031332507619099,1.22413338364769,0.04221382719126955,-0.35857454287588414,NaN,0.7886055613074862,NaN,NaN,NaN,2014,25,7,233,1,4,10,32,233,32,,30
Snoop Minnis,-1.196775430716313,-0.303522641512854,-1.5975592818866426,-0.6851888080084475,1.0257243499629065,NaN,0.09452122185960143,0.3842839406218497,0.02913255943161301,2001,29,3,77,0,3,,,,,,
Zack Sanchez,-0.9801239838032758,-1.067350654093126,-1.2873319369259566,-0.9138187936012436,0.5551342857575973,-0.3103207304866875,0.2014893390414211,NaN,NaN,2016,9,5,141,1,0,6,10,141,18,124,66
Chase Roullier,1.6196933791531698,0.842219377357554,1.5268732637888387,2.4829695637774276,-1.5625210031662948,-0.3103207304866875,-1.8309048874131524,0.3842839406218497,0.02913255943161301,2017,28,6,199,0,2,18,103,199,6,195,51
David Thomas,0.7530875915010213,0.460305371067418,0.1973274996716126,-0.35857454287588414,1.0257243499629065,-0.3103207304866875,-0.11941501250403788,0.3842839406218497,0.02913255943161301,2006,19,3,86,0,6,,,,,,
Brandon Winey,-0.3301696430641644,1.606047389937826,1.283123207034014,1.699095327459272,NaN,NaN,NaN,NaN,NaN,2001,18,6,164,0,2,3,1,164,,,
Ron Johnson,-1.196775430716313,0.07839136477728198,-0.40096809418113916,-0.260590263336114,0.3198392536549426,NaN,0.4154255734050604,0.3842839406218497,0.02913255943161301,2002,1,4,123,0,3,5,145,22,,,
Deryck Toles,0.1031332507619099,-0.68543664780299,-0.4231271902497596,-0.6525273814951917,1.0257243499629065,0.4746266207948651,-0.22638312968585753,0.3842839406218497,0.02913255943161301,2004,,,,,,,,,,,
Cody Spencer,0.9697390384140585,0.07839136477728198,-0.024263461014591755,-0.42389739590239567,0.3198392536549426,0.9455950315637967,0.2014893390414211,-1.4262041238547467,0.02913255943161301,2004,23,6,182,1,4,9,210,182,9,185,56
Eddie Vanderdoes,-0.11351819615112724,0.460305371067418,1.3717595913084957,0.6865911055483233,-1.0919309389609855,1.1025845018201073,-0.3333512468676772,0.3842839406218497,0.02913255943161301,2017,23,3,88,1,1,4,27,88,14,149,61
Omar Smith,0.31978469767494705,0.07839136477728198,1.1058504384850505,1.7970796069990422,-0.6213408747556761,0.003658210025933549,-1.7239367702313328,NaN,NaN,2001,,,,,,,,,,,
Travelle Wharton,-0.3301696430641644,0.842219377357554,1.5268732637888387,1.1765125032471684,-0.38604584265302144,NaN,-0.9751599499585951,2.194772005098446,0.02913255943161301,2004,9,3,94,0,2,3,24,94,6,63,80
Donnie Ernsberger,-0.7634725368902386,0.460305371067418,-0.04642255708321219,7.011487699378623E-4,-0.38604584265302144,-0.9382786115119296,-0.012446895322218222,0.3842839406218497,0.02913255943161301,2018,,,,,,,,,,,
Alphonso Hodge,-0.9801239838032758,-1.067350654093126,-0.8884682076907887,-1.109787352680781,0.3198392536549426,-0.15333126023037696,NaN,NaN,-3.839318211150997,2005,,,,1,0,5,90,147,20,194,55
Tashard Choice,-0.7634725368902386,-1.449264660383262,-0.6225590548673435,-0.9791416466277552,0.3198392536549426,-0.15333126023037696,0.5223936905868801,-1.4262041238547467,NaN,2008,14,4,122,0,5,1,44,122,10,101,70
DaJohn Harris,-0.11351819615112724,0.460305371067418,1.393918687377116,0.6212682525218088,NaN,NaN,NaN,NaN,NaN,2012,,,,,,,,,,,
Ryan Plackemeier,1.8363448260662072,0.460305371067418,0.21948659574023302,1.3724810623267087,NaN,NaN,NaN,NaN,NaN,2006,0,7,239,2,8,15,62,239,1,,49
Shonn Greene,-0.7634725368902386,-1.449264660383262,-0.3566499020438983,-0.7505116610349619,1.0257243499629065,-0.3103207304866875,0.7363299249505194,0.3842839406218497,0.02913255943161301,2009,25,3,65,0,5,,,,,,
James Allen,0.1031332507619099,0.460305371067418,-0.06858165315183262,-0.5218816754421659,1.2610193820655613,0.4746266207948651,1.2711705108596176,0.3842839406218497,0.02913255943161301,2002,27,3,82,1,4,9,51,82,,,
Rex Burkhead,-0.7634725368902386,-1.449264660383262,-0.644718150935964,-0.16260598379634383,1.4963144141682159,0.003658210025933549,1.164202393677798,-1.4262041238547467,0.02913255943161301,2013,12,6,190,0,5,1,19,190,25,,36
Willie Henry,-0.11351819615112724,0.460305371067418,1.3274413991712548,0.719252532061579,-0.6213408747556761,1.1025845018201073,-0.44031936404949684,0.3842839406218497,0.02913255943161301,2016,1,4,132,1,1,4,13,132,12,70,78
Christian Covington,-0.11351819615112724,0.07839136477728198,1.0172140542105688,0.39263826692901566,NaN,NaN,NaN,NaN,NaN,2015,16,6,216,1,1,4,112,216,12,148,55
Brandon Bolden,-0.7634725368902386,-1.067350654093126,-0.46744538238700045,-0.7505116610349619,1.2610193820655613,0.003658210025933549,0.5223936905868801,-1.4262041238547467,0.02913255943161301,2012,,,,,,1,36,,19,221,41
Taurean Henderson,-0.7634725368902386,-1.831178666673398,-0.8663091116221683,-0.5218816754421659,-0.1507508105503668,NaN,-0.22638312968585753,0.3842839406218497,0.02913255943161301,2006,,,,,,,,,,,
Joe McKnight,-0.7634725368902386,-1.067350654093126,-0.9992636880338909,-1.240433058733807,0.790429317860252,-0.467310200742998,0.6293618077686998,NaN,NaN,2010,25,4,112,0,5,1,3,112,6,72,77
Jason Shivers,1.1863904853270957,-0.68543664780299,-0.9327863998280296,-0.8811573670879879,0.790429317860252,-0.3103207304866875,1.485106745223257,NaN,NaN,2004,24,5,158,1,0,5,29,158,7,105,69
Nate Swift,-1.196775430716313,-0.303522641512854,-0.8884682076907887,-0.4892202489289101,0.5551342857575973,-1.409247022280861,-0.44031936404949684,-1.4262041238547467,0.02913255943161301,2009,,,,,,,,,,,
Markus Golden,0.1031332507619099,0.07839136477728198,0.37460026822057607,0.39263826692901566,NaN,NaN,NaN,NaN,NaN,2015,11,2,58,1,1,2,50,58,8,75,77
Darnell Bing,1.4030419322401328,0.07839136477728198,-0.3566499020438983,-0.8158345140614734,0.3198392536549426,-0.6242996709993085,0.6293618077686998,0.3842839406218497,0.02913255943161301,2006,23,4,101,1,0,9,3,101,4,56,84
Brent McCaffrey,0.31978469767494705,0.842219377357554,0.8621003817302256,1.3724810623267087,NaN,NaN,NaN,NaN,NaN,2001,,,,,,,,,,,
T.J. Turner,0.9697390384140585,0.460305371067418,0.6626685171126417,0.06602400179644938,NaN,NaN,NaN,NaN,NaN,2001,19,7,239,1,4,4,78,81,,,
Byron Jones,-0.9801239838032758,-0.303522641512854,-0.9771045919652704,-1.1424487791940396,2.6727895746814894,NaN,3.5175009716778307,-1.4262041238547467,-3.839318211150997,2015,14,1,27,1,0,6,61,27,4,37,88
Jay Cutler,0.5364361445879842,0.460305371067418,-0.3788089981125187,-0.031960277743320796,NaN,0.31763715053855457,NaN,0.3842839406218497,0.02913255943161301,2006,13,1,11,0,7,11,75,11,3,11,96
Shaun McDonald,-1.196775430716313,-2.213092672963534,-1.6418774740238835,-1.1424487791940396,NaN,NaN,NaN,NaN,NaN,2003,24,4,106,0,3,0,29,106,,,
Jon Cornish,-0.7634725368902386,-1.067350654093126,-0.8219909194849274,-0.5218816754421659,0.3198392536549426,NaN,0.4154255734050604,0.3842839406218497,NaN,2007,,,,,,1,81,,20,244,39
J.T. Surratt,-0.11351819615112724,-0.303522641512854,1.3496004952398752,1.3398196358134529,-0.6213408747556761,1.2595739720764176,-0.8681918327767755,0.3842839406218497,0.02913255943161301,2015,,,,,,,,,,,
Chris Polk,-0.7634725368902386,-1.449264660383262,-0.6225590548673435,-0.8484959405747321,-0.38604584265302144,NaN,-0.3333512468676772,0.3842839406218497,0.02913255943161301,2012,,,,,,1,35,,7,86,72
Stanley Wilson,-0.9801239838032758,-0.68543664780299,-1.2873319369259566,-1.371078764786833,1.4963144141682159,-1.09526808176824,1.164202393677798,NaN,NaN,2005,15,3,72,1,0,5,20,72,12,70,79
Larry Johnson,-0.7634725368902386,-0.303522641512854,-0.33449080597527786,-1.0771259261675252,NaN,-0.3103207304866875,NaN,NaN,NaN,2003,29,1,27,0,5,1,15,27,,,
Rashad Johnson,1.1863904853270957,-1.067350654093126,-0.8884682076907887,-0.9464802201144994,1.0257243499629065,-0.9382786115119296,0.6293618077686998,0.3842839406218497,0.02913255943161301,2009,11,3,95,1,0,12,6,95,2,43,86
Chris Samuels,-0.3301696430641644,1.22413338364769,1.8149415126809043,0.9805439441676309,NaN,NaN,NaN,NaN,NaN,2000,28,1,3,0,5,3,6,3,,,
Trey Quinn,-1.196775430716313,-1.067350654093126,-0.8884682076907887,-0.7505116610349619,0.0845442215522879,-0.6242996709993085,0.2014893390414211,-1.4262041238547467,0.02913255943161301,2018,,,,0,3,0,100,256,20,153,61
DeMario Minter,-0.9801239838032758,-1.067350654093126,-1.1765364565828544,-0.8484959405747321,1.2610193820655613,-1.7232259627934823,1.806011096768716,-1.4262041238547467,0.02913255943161301,2006,2,5,152,1,0,5,7,152,13,99,71
Jamel Hamler,-1.196775430716313,-0.303522641512854,-1.1100591683769931,-0.619865954981936,-0.1507508105503668,-2.6651627843313452,-0.22638312968585753,0.3842839406218497,0.02913255943161301,2011,,,,,,0,56,,35,272,36
Tyler Jones,2.2696477198922813,-0.303522641512854,-0.9327863998280296,0.8825596646278607,NaN,NaN,NaN,NaN,NaN,2005,,,,,,7,43,,18,288,40
Kevin Williams,-0.5468210899772016,1.22413338364769,1.3496004952398752,0.09868542830970513,-0.6213408747556761,0.31763715053855457,-0.22638312968585753,0.3842839406218497,3.8975833300142235,2003,3,1,9,1,1,4,33,9,,,
Doug Datish,1.6196933791531698,0.842219377357554,1.3052823031026344,1.1438510767339125,-1.5625210031662948,1.5735529125890388,-1.296064301504054,0.3842839406218497,0.02913255943161301,2007,21,6,198,0,2,14,2,198,4,132,64
Alex Holmes,0.7530875915010213,0.07839136477728198,0.48539574856367823,0.849898238114605,NaN,-0.467310200742998,NaN,NaN,NaN,2005,,,,,,8,0,,5,125,68
Matt Slauson,0.31978469767494705,1.22413338364769,1.6155096480633204,1.568449621406246,0.3198392536549426,NaN,-0.44031936404949684,0.3842839406218497,0.02913255943161301,2009,25,6,193,0,2,7,19,193,10,185,51
Mike Martin,-0.11351819615112724,-0.303522641512854,1.393918687377116,0.06602400179644938,0.0845442215522879,2.3585002638705914,-0.11941501250403788,0.3842839406218497,0.02913255943161301,2012,10,3,82,0,3,4,13,82,10,75,78
David Johnson-01,2.0529962729792444,-0.303522641512854,0.37460026822057607,-0.16260598379634383,-0.1507508105503668,0.003658210025933549,-0.11941501250403788,0.3842839406218497,0.02913255943161301,2009,6,7,241,,,,,,,,
Richard Seymour,-0.11351819615112724,1.606047389937826,1.238805014896773,0.5559453994952973,NaN,NaN,NaN,NaN,NaN,2001,19,1,6,1,1,4,7,6,,,
Ty Warren,-0.11351819615112724,1.22413338364769,1.4160777834457365,1.0458667971941424,NaN,0.9455950315637967,NaN,NaN,NaN,2003,19,1,13,1,1,2,17,13,,,
Josh Allen,0.5364361445879842,1.22413338364769,-0.13505894135769395,-0.0972831307698323,0.0845442215522879,NaN,0.5223936905868801,-1.4262041238547467,0.02913255943161301,2018,,,,0,7,11,103,7,3,10,92
Will Baumann,1.8363448260662072,1.606047389937826,-1.2430137447887157,1.1765125032471684,NaN,NaN,NaN,NaN,NaN,2015,,,,,,15,43,,2,304,33
Eric Tomlinson,0.7530875915010213,1.606047389937826,0.44107755642643737,0.6539296790350675,-0.6213408747556761,-0.3103207304866875,-0.44031936404949684,0.3842839406218497,0.02913255943161301,2015,,,,,,,,,,,
Chad Simpson,-0.7634725368902386,-1.831178666673398,-0.6003999587987231,-1.240433058733807,-0.1507508105503668,NaN,1.0572342764959783,NaN,NaN,2008,,,,,,,,,,,
Matthew Dayes,-0.7634725368902386,-1.831178666673398,-0.8441500155535479,-1.0118030731410137,-1.0919309389609855,-0.467310200742998,-0.5472874812313165,NaN,NaN,2017,2,7,252,0,5,1,43,252,11,140,63
Aric Morris,1.4030419322401328,-1.831178666673398,-0.7111954391418253,-0.7178502345217062,NaN,0.4746266207948651,NaN,NaN,NaN,2000,10,5,135,1,0,5,31,135,,,
Dylan Breeding,1.8363448260662072,-0.303522641512854,-0.6668772470045844,-0.12994455728308807,-0.8566359068583308,-1.5662364925371717,-0.44031936404949684,NaN,NaN,2013,,,,,,,,,,,
Shane Lechler,1.8363448260662072,0.07839136477728198,-0.20153622956355524,NaN,NaN,NaN,NaN,NaN,NaN,2000,23,5,142,2,8,15,17,142,,,
Jaquiski Tartt,1.4030419322401328,-0.303522641512854,-0.4896044784556209,-0.8158345140614734,NaN,NaN,1.0572342764959783,NaN,NaN,2015,4,2,46,1,0,12,135,46,5,99,69
Taylor Mehlhaff,2.2696477198922813,-1.449264660383262,-1.3316501290631975,0.4579611199555272,NaN,-1.2522575520245507,NaN,NaN,NaN,2008,27,6,178,2,9,17,42,178,4,,34
Adamm Oliver,-0.5468210899772016,0.842219377357554,0.5518730367695396,0.1966697078494753,NaN,1.2595739720764176,NaN,NaN,NaN,2008,,,,,,,,,,,
Ben Moffitt,0.9697390384140585,-0.303522641512854,-0.20153622956355524,-0.6525273814951917,-0.1507508105503668,0.31763715053855457,0.9502661593141587,-1.4262041238547467,0.02913255943161301,2008,,,,,,,,,,,
Adrian Taylor,-0.11351819615112724,0.460305371067418,1.5047141677202183,1.4378039153532203,NaN,2.04452132335797,NaN,NaN,NaN,2011,,,,,,,,,,,
Cameron Clear,-0.3301696430641644,1.22413338364769,0.7513049013871235,0.6539296790350675,-0.1507508105503668,NaN,-0.6542555984131362,0.3842839406218497,0.02913255943161301,2015,,,,,,8,17,,20,295,34
Daniel Thomas,-0.7634725368902386,-0.68543664780299,-0.290172613838037,-0.5218816754421659,NaN,0.003658210025933549,NaN,NaN,NaN,2011,18,2,62,1,0,12,18,157,,,
Timmy Jernigan,-0.11351819615112724,0.07839136477728198,1.238805014896773,0.9152210911411165,-0.8566359068583308,0.9455950315637967,-1.296064301504054,NaN,0.02913255943161301,2014,1,2,48,1,1,4,5,48,3,39,87
Chad Greenway,0.1031332507619099,0.07839136477728198,-0.024263461014591755,-0.06462170425657655,0.0845442215522879,-0.7812891412556191,0.3084574562232408,0.3842839406218497,0.02913255943161301,2006,3,1,17,1,4,9,23,17,3,17,95
Charles Tapper,-0.5468210899772016,0.460305371067418,0.6183503249754009,-0.619865954981936,0.3198392536549426,0.31763715053855457,0.5223936905868801,NaN,NaN,2016,14,4,101,1,1,2,10,101,12,103,70
Alameda Ta'amu,-0.11351819615112724,0.07839136477728198,2.3246007222591745,1.699095327459272,-1.5625210031662948,2.201510793614281,-1.1890961843222345,NaN,NaN,2012,6,4,109,1,1,4,35,109,8,51,85
Ryan Miller,0.31978469767494705,1.987961396227962,1.7263051284064226,1.2418353562736828,-1.0919309389609855,1.7305423828453492,-1.5100005358676933,0.3842839406218497,0.02913255943161301,2012,2,5,160,0,2,7,34,160,18,214,42
Stephen Roberts,2.4862991668053187,-1.067350654093126,-1.1986955526514749,-0.8158345140614734,0.3198392536549426,NaN,0.7363299249505194,NaN,NaN,2018,,,,,,12,18,,17,203,52
Monsanto Pope,-0.11351819615112724,0.460305371067418,1.1501686306222914,1.5357881948929903,NaN,NaN,NaN,NaN,NaN,2002,13,7,231,1,1,4,41,231,,,
Marion Barber,-0.7634725368902386,-1.067350654093126,-0.4896044784556209,-0.9464802201144994,1.7316094462708707,-0.15333126023037696,1.3781386280414374,NaN,NaN,2005,14,4,109,0,5,1,57,109,10,97,72
Matt Forte,-0.7634725368902386,-0.303522641512854,-0.5782408627301027,-1.109787352680781,0.0845442215522879,0.31763715053855457,0.4154255734050604,-1.4262041238547467,0.02913255943161301,2008,26,2,44,0,5,1,105,44,8,60,82
Robert Quinn,-0.5468210899772016,0.842219377357554,0.48539574856367823,-0.5218816754421659,0.3198392536549426,0.16064768028224408,0.2014893390414211,0.3842839406218497,0.02913255943161301,2011,24,1,14,1,1,2,28,14,1,6,96
Ja'Wuan James,-0.3301696430641644,1.606047389937826,1.5047141677202183,1.568449621406246,-0.8566359068583308,0.16064768028224408,-1.1890961843222345,0.3842839406218497,0.02913255943161301,2014,18,1,19,0,2,3,9,19,8,55,80
Jeff Byers,1.6196933791531698,0.460305371067418,1.283123207034014,0.849898238114605,NaN,1.8875318531016598,NaN,NaN,NaN,2010,,,,,,,,,,,
Vontaze Burfict,0.9697390384140585,-0.303522641512854,0.10869111539713086,0.719252532061579,-0.6213408747556761,NaN,-1.0821280671404148,NaN,NaN,2012,,,,,,13,29,,9,246,36
J.D. Nelson,1.1863904853270957,-1.067350654093126,-0.799831823416307,0.16400828133621956,-0.1507508105503668,NaN,-0.3333512468676772,0.3842839406218497,0.02913255943161301,2007,,,,,,,,,,,
Jerry Lovelocke,0.5364361445879842,0.842219377357554,0.10869111539713086,0.6865911055483233,-0.38604584265302144,NaN,-0.11941501250403788,0.3842839406218497,0.02913255943161301,2015,,,,,,,,,,,
Lawrence Sidbury,-0.5468210899772016,0.07839136477728198,0.5075548446322987,-0.8158345140614734,0.5551342857575973,1.1025845018201073,0.6293618077686998,0.3842839406218497,0.02913255943161301,2009,21,4,125,1,1,2,104,125,8,49,84
Ronnie Brown,-0.7634725368902386,-0.68543664780299,-0.22369532563217567,-1.1424487791940396,0.3198392536549426,-0.467310200742998,0.3084574562232408,0.3842839406218497,0.02913255943161301,2005,18,1,2,0,5,1,18,2,1,4,98
Darius Butler,-0.9801239838032758,-1.449264660383262,-1.3316501290631975,-1.2077716322205512,2.437494542578835,NaN,2.126915448314175,-1.4262041238547467,0.02913255943161301,2009,19,2,41,1,0,6,61,41,4,35,88
Michael Robinson,-1.196775430716313,-0.303522641512854,-0.3566499020438983,-0.6851888080084475,NaN,NaN,NaN,NaN,NaN,2006,4,4,100,0,3,1,15,100,13,114,68
Kahlil Hill,-1.196775430716313,0.07839136477728198,-0.95494549589665,-0.42389739590239567,0.5551342857575973,NaN,NaN,NaN,NaN,2002,21,6,184,0,3,0,23,184,,,
Sio Moore,0.1031332507619099,-0.303522641512854,0.04221382719126955,-0.42389739590239567,1.2610193820655613,1.2595739720764176,1.3781386280414374,0.3842839406218497,0.02913255943161301,2013,23,3,66,1,4,10,61,66,4,53,84
Uani' Unga,0.9697390384140585,-0.303522641512854,-0.26801351776941656,0.1313468548229638,NaN,NaN,NaN,NaN,NaN,2014,,,,,,,,,,,
Dre Kirkpatrick,-0.9801239838032758,0.07839136477728198,-1.2651728408573362,-0.9138187936012436,0.5551342857575973,NaN,0.6293618077686998,NaN,NaN,2012,12,1,17,1,0,6,6,17,3,21,92
Menson Holloway,-0.5468210899772016,0.07839136477728198,0.9064185738674665,0.39263826692901566,0.3198392536549426,-0.3103207304866875,-0.3333512468676772,0.3842839406218497,0.02913255943161301,2001,,,,1,1,2,84,191,,,
Greg Scott,-0.5468210899772016,0.842219377357554,0.5518730367695396,0.39263826692901566,-0.1507508105503668,0.7886055613074862,-0.44031936404949684,0.3842839406218497,0.02913255943161301,2002,28,7,234,1,1,2,109,234,,,
Scott Jackson,1.6196933791531698,0.842219377357554,1.2609641109653935,0.6539296790350675,-0.6213408747556761,1.1025845018201073,-0.9751599499585951,0.3842839406218497,0.02913255943161301,2004,,,,,,,,,,,
Quentin Moses,-0.5468210899772016,1.22413338364769,0.3967593642891965,0.1313468548229638,-0.1507508105503668,-0.6242996709993085,0.09452122185960143,0.3842839406218497,0.02913255943161301,2007,23,3,65,1,1,2,7,65,10,62,80
Dashawn Hand,-0.5468210899772016,0.842219377357554,1.1944868227595322,0.16400828133621956,-0.38604584265302144,1.1025845018201073,-0.3333512468676772,0.3842839406218497,0.02913255943161301,2018,,,,,,,,,,,
Erik Meyer,0.5364361445879842,-0.303522641512854,-0.7333545352104457,-0.35857454287588414,-0.1507508105503668,NaN,-0.22638312968585753,-1.4262041238547467,0.02913255943161301,2006,,,,,,,,,,,
Teyo Johnson,-1.196775430716313,1.22413338364769,0.08653201932851042,-0.5545431019554216,0.0845442215522879,NaN,NaN,NaN,NaN,2003,23,2,63,0,6,8,20,63,,,
Evan Moore,0.7530875915010213,1.606047389937826,-0.22369532563217567,-0.12994455728308807,-1.3272259710636403,-0.7812891412556191,-0.44031936404949684,0.3842839406218497,0.02913255943161301,2008,,,,,,,,,,,
Everson Griffen,-0.5468210899772016,0.460305371067418,0.6626685171126417,-0.42389739590239567,NaN,1.7305423828453492,NaN,NaN,NaN,2010,3,4,100,1,1,2,3,100,3,38,88
James Davis,-0.7634725368902386,-1.067350654093126,-0.5560817666614822,-1.0771259261675252,-0.1507508105503668,-0.6242996709993085,-0.5472874812313165,0.3842839406218497,0.02913255943161301,2009,2,6,195,0,5,9,46,144,,,
Keith Smith-03,-1.196775430716313,0.07839136477728198,-0.644718150935964,-0.42389739590239567,NaN,NaN,NaN,NaN,NaN,2011,,,,,,,,,,,
Derek Landri,-0.11351819615112724,0.07839136477728198,0.9950549581419482,0.5886068260085531,NaN,0.4746266207948651,NaN,NaN,NaN,2007,20,5,166,1,1,4,11,166,11,109,69
Chris Barker,0.31978469767494705,0.460305371067418,1.3717595913084957,1.5357881948929903,-1.3272259710636403,1.2595739720764176,-1.616968653049513,2.194772005098446,0.02913255943161301,2013,,,,,,7,0,,16,231,46
Ndamukong Suh,-0.11351819615112724,0.842219377357554,1.4160777834457365,0.8172368116013492,0.5551342857575973,1.7305423828453492,-0.9751599499585951,0.3842839406218497,0.02913255943161301,2010,15,1,2,1,1,4,19,2,2,2,97
Tyler Varga,2.0529962729792444,-1.067350654093126,-0.46744538238700045,-0.2932516898493697,NaN,0.31763715053855457,NaN,NaN,NaN,2015,,,,,,1,213,,16,198,48
Vic Beasley,0.1031332507619099,0.460305371067418,0.06437292325988998,-0.8158345140614734,1.9669044783735252,2.201510793614281,1.6990429795868962,-1.4262041238547467,0.02913255943161301,2015,21,1,8,1,4,10,14,8,3,25,89
